ID,text,target
train_5804,No Ramadan bazaars less food wastage,0
train_5805,Arsenal It s not weird at all I ll highlight it again Ramadan isn t any time of the year so if you know it s wrong any time of the year why are you doing it now of all times,0
train_5806,Sport Lando Norris winning in IndyCar Jeff Gordon returning to NASCAR racing and 24 hour action from the virtual N rburgring H,0
train_5807,The gall to suggest marshaling this level of resources for students who already come from the most privilege,1
train_5808,Imagine entering Ramadan in full reflection of wrong doings Many believers worry of the sins that they incurred along the way,0
train_5809,DAY6 s sold items on SBS Hope TV Celeb Market to raise funds for relief operations Sungjin s bag 500 000 wo,1
train_5810,What does race have to do with the s wife already squandered 860 million so we re,1
train_5811,Of Europe s 17 leading far right political parties 12 have gone backwards during the crisis,1
train_5812,Never thought I d be able to run by itself i e not in a sports match without getting a stitch much less find it enjoyable Much less find it my primary form of exercise and that I d want to do it every day Genuinely considering entering a 10k and a half marathon,0
train_5813,AI Shines at Virtual ODSC East Conference,0
train_5814,We are now almost six months into this pandemic which began in November in Wuhan with 50 000 Americans dead and 200 0,1
train_5815,Ramadan is the season for tazkiyatul nafs purifying the heart or the self by nourishing withering values such as humility,0
train_5816,In photos Cuban doctors arrive in South Africa to help curb ,1
train_5817,British workers urged to apply for farming jobs but farms are turning them down in favour of cheap foreign labour British,1
train_5818, Nigerians in UK begs to be Evacuated Confirm thier negative status and to be Isolated in Nigeria,1
train_5819,Guys let s admit it Me discovering Monty Python s work in this quarantine is the best thing that has happened to you in months Just admit it pic twitter com r1PkF80PBp,0
train_5820,On the positive side no one in the Python world is now ever allowed to criticize me for Swig typemaps Speaking of that I sort of reinvented the concept a while back,0
train_5821,China threatens to stop Australian wine and beef imports in response to Canberra s bipartisan call for an independent,1
train_5822,Type of That Can Be Developed Using Python CustomerThink great time to learn a language like,0
train_5823,Barack Obama s efforts to replenish America s stockpile of protective equipment for healthcare workers were repeatedly bl,1
train_5824,Whatever our political affiliation or views let s just remember that on 27 April 2020 in political parties decided to p,1
train_5825,Just want to open my little restaurant back up and not be behind on the rent there I ve been preparing meal for those in need free of charge since hit I have a daughter with Rubinstein Taybi Syndrome that I want to do something special for as well JackiePageHeidelberg,1
train_5826,Wadsworth s Carston Marshall commits to Iowa State for football,0
train_5827,THE NEW YORK TIMES Largest ever review of Trump s statements on  reveals a display of presidential hubris and s,1
train_5828,MFG The set to make nearly two million medical visors for frontline NHS workers The coin manufacturer has tran,1
train_5829,I have written a letter to Mr President on  AND THE RISING INCIDENCES OF MYSTEROUS DEATHS IN KANO STATE A CALL ON,1
train_5830,p kat suk san wan kert ka i m so happy I have you in my life I appreciate all the similarities we share and I can t wait t,1
train_5831,0besere please help me sir in this Ramadan period 0788134490 access bank Adeyanju Adedoyin Zainab,0
train_5832,improves significantly clinical outcomes of patients with moderate or severe  pneumonia First re,1
train_5833,AYUSH Ministry s efforts to provide free medical consultation to people in remote areas during  situation gains moment,1
train_5834,What is going on Madagascar launches Africa s first cure for and it s reported that Senegal has place,1
train_5835,Interpal is one of the leading charities providing aid to Palestinians It is completely legal and above board in Britain,0
train_5836,Pupdate So they re actually doing much better We talked to our vet and a shelter and decided to keep the babies and teach our dog how to be a mom basically lol She s finally figuring it out today She s been feeding them and laying with them They re fat healthy pic twitter com 46QnIjxH4L,0
train_5837,As an English born woman I am sick of being treated as a second rate citizen in my own country Easter was,0
train_5838,Draftkings went public on Friday valued at 6B amidst basically no live sports taking place anywhere in the world Logged i,0
train_5839,I salute headconstables Chandrakant Pendurkar amp Sandip Surve who laid their lives fighting I have d,1
train_5840,The most cowardly and selfish dictator Kim Jong Un is not dead or even sick according to my source He is hiding out in a,1
train_5841,Since quarantine has turned everyone into a baker and now that Ramadan is also here I thought I d share a thread of my cak,0
train_5842,has left an athletic gap in many kids lives A gap that is usually filled with spring sports and warm weather act,0
train_5843,Dear Can you please focus Over 55 000 Americans have already died of under your watch We need muc,1
train_5844,Our women veteran rural amp minority owned small businesses in America s underserved and affected communitie,1
train_5845,Machine Learning A Z Hands On Python R In Data Science pic twitter com 9jKR5B3j8V,0
train_5846,Beating requires us to work together better than ever before We re partnering with to develop a Find,1
train_5847,PM today spoke of success in battle however the UK has one of the highest number of deaths from,1
train_5848,While an independent inquiry into UKs catastrophic handling would be welcome it s isn t worth discussing no,1
train_5849,The controversial scene shown during Ramadan on Saudi TV in which one Saudi actor advocates for normalization with Israel aga,0
train_5850,Notif gang I d love some help with getting food I m 18 and I m currently broke as ever and I m kinda just eating ramen because it s all we ve got,0
train_5851,Month OF BlessInG RepLy with RAMADAN Lets Go,0
train_5852,cj No offense but the disappearing before May actually sucks,1
train_5853,Wazobia FM Kano Did you do autopsies Kano State s  Team Kano tradition and religion doesn t encourage autopsy,1
train_5854,7 Opposition Party Leaders put out a joint statement extending cooperation in Parliament to eliminate  from The country swiftly and effectively,1
train_5855,for the new over 50 writers photographers chronicled a day at the height of the crisis in NYC i spoke,1
train_5856,Welsh survival gear company have put their knowledge to good use by producing sanitiser to send to the and,1
train_5857,Common Error Preventing Children from Fasting,0
train_5858,In the Govt s haste to restart the economy if they re open schools based on contradictory medical advice and a student,1
train_5859,Ah a land of cats and dogs heaven,0
train_5860,Carlaw It is ridiculous to suggest Nicola Sturgeon could close the border There is no border we are one United Kingdom h,1
train_5861,Effective Threat Hunting Process For Machine Learning ML And Automation In Security,0
train_5862,Government of Pakistan gov Should Implement a criminal law in all sports in Pakistan specially in cricket once,0
